LavatoryID;Description;City;Street;Number;PostalCode;Country;Longitude;Latitude;isOwnedByWall;isHandicappedAccessible;Price;canBePayedWithCoins;canBePayedInApp;canBePayedWithNFC;hasChangingTable;LabelID;hasUrinal;FID
Fremd_142;Toilette Franz-Neumann-Platz;Berlin;Franz-Neumann-Platz;;13409 ;Deutschland;13,3649827687079;52,563092080077;0;0;0,00;0;0;0;0;6;0;
Fremd_143;Toilette Familienfarm Lübars;Berlin;Familienfarm Lübars;;13469;Deutschland;13,3675406354712;52,60806631731;0;0;0,00;0;0;0;0;6;0;
Fremd_144;Toilette Am Kiesteich 50 (Parkplatz Gr. Spektesee);Berlin;Am Kiesteich 50 (Parkplatz Gr. Spektesee);;13589;Deutschland;13,1648593254089;52,5488398803196;0;0;0,00;0;0;0;0;6;0;
Fremd_145;Toilette Landhausgarten Fraenkel;Berlin;Landhausgarten Fraenkel;;14089;Deutschland;13,3607667983602;52,4292302962647;0;0;0,00;0;0;0;0;6;0;
Fremd_146;Toilette Landschaftsfriedhof Gatow;Berlin;Landschaftsfriedhof Gatow;;14089;Deutschland;13,1547684974975;52,4970888408983;0;0;0,00;0;0;0;0;6;0;
Fremd_147;Toilette Friedhof in den Kisseln;Berlin;Friedhof in den Kisseln;;13589;Deutschland;13,1745397596487;52,5591910847752;0;0;0,00;0;0;0;0;6;0;
Fremd_148;Toilette Friedhof in den Kisseln;Berlin;Friedhof in den Kisseln;;13589;Deutschland;13,1772427123062;52,5556295745794;0;0;0,00;0;0;0;0;6;0;
Fremd_149;Toilette Friedhof in den Kisseln;Berlin;Friedhof in den Kisseln;;13589;Deutschland;13,1880450308507;52,5564239244338;0;0;0,00;0;0;0;0;6;0;
Fremd_15;Toilette Volkspark Friedrichshain | Neuer Hain;Berlin;Volkspark Friedrichshain | Neuer Hain;;10249;Deutschland;13,43486;52,52773;0;1;0,00;0;0;0;0;6;0;
Fremd_150;Toilette Friedhof Staaken;Berlin;Friedhof Staaken;;13591;Deutschland;13,1327099066647;52,5252770045916;0;0;0,00;0;0;0;0;6;0;
Fremd_151;Toilette Pfaueninselchaussee Rettungsstation Jagen 97;Berlin;Pfaueninselchaussee Rettungsstation Jagen 97;;14109;Deutschland;13,21491;52,44044;0;0;0,00;0;0;0;0;6;0;
Fremd_152;Toilette Südende Schlachtensee ggü. Nr. 145;Berlin;Südende Schlachtensee ggü. Nr. 145;;14129;Deutschland;13,25644;52,43837;0;0;0,00;0;0;0;0;6;0;
Fremd_153;Toilette Friedenstr. 8-10, 14109 Berlin;Berlin;Friedenstr. 8-10, 14109 Berlin;;14109;Deutschland;13,1416478927897;52,4136329302284;0;0;0,00;0;0;0;0;6;0;
Fremd_154;Toilette Königin-Luise-Str. 57 (Friedhof), 14195 Berlin;Berlin;Königin-Luise-Str. 57 (Friedhof), 14195 Berlin;;14195;Deutschland;13,2861241807067;52,4588973045787;0;0;0,00;0;0;0;0;6;0;
Fremd_155;Toilette Thuner Platz 2-4 (Friedhof), 12205 Berlin;Berlin;Thuner Platz 2-4 (Friedhof), 12205 Berlin;;12205;Deutschland;13,2963370903293;52,4234425105647;0;0;0,00;0;0;0;0;6;0;
Fremd_156;Toilette Bergstr. 38 (Friedhof), 12169 Berlin;Berlin;Bergstr. 38 (Friedhof), 12169 Berlin;;12169;Deutschland;13,3421494600363;52,4586232287516;0;0;0,00;0;0;0;0;6;0;
Fremd_157;Toilette Pächter der Gewerbeeinheit - (Perelsplatz 1, 12159 Berlin) während der Öffnungszeiten;Berlin;Pächter der Gewerbeeinheit - (Perelsplatz 1, 12159 Berlin) während der Öffnungszeiten;;12159;Deutschland;13,3351537042024;52,475975546113;0;0;0,00;0;0;0;0;6;0;
Fremd_158;Toilette Rathaus Schöneberg,  John-F.-Kennedy-Platz;Berlin;Rathaus Schöneberg,  John-F.-Kennedy-Platz;;10825;Deutschland;13,3440246979359;52,4847988958708;0;1;0,00;0;0;0;0;6;0;
Fremd_159;Toilette BDG Manteuffelstraße 63 12103 Berlin;Berlin;BDG Manteuffelstraße 63 12103 Berlin;;12103;Deutschland;13,3782413386677;52,4639879814489;0;1;0,00;0;0;0;0;6;0;
Fremd_16;Toilette Oranienplatz;Berlin;Oranienplatz;;10969;Deutschland;13,41514;52,50263;0;0;0,00;0;0;0;0;6;0;
Fremd_160;Toilette BDG Rathausstraße 27 / Kaiserstraße 10105 Berlin;Berlin;BDG Rathausstraße 27 / Kaiserstraße 10105 Berlin;;10105;Deutschland;13,3791709146893;52,4458917399195;0;1;0,00;0;0;0;0;6;0;
Fremd_161;Toilette BDG  Strelitzstraße 15/17 / Machonstraße 10105 Berlin;Berlin;BDG  Strelitzstraße 15/17 / Machonstraße 10105 Berlin;;10105;Deutschland;13,3830634293998;52,4493237907658;0;1;0,00;0;0;0;0;6;0;
Fremd_162;Toilette Pächter der Gewerbeeinheit -  (Alt-Tempelhof 21,  12103 Berlin) während der Öffnungszeiten;Berlin;Pächter der Gewerbeeinheit -  (Alt-Tempelhof 21,  12103 Berlin) während der Öffnungszeiten;;12103;Deutschland;13,3852609888443;52,4660014651421;0;0;0,00;0;0;0;0;6;0;
Fremd_163;Toilette Rathaus Tempelhof, Tempelhofer Damm 165;Berlin;Rathaus Tempelhof, Tempelhofer Damm 165;;12099;Deutschland;13,386006542689;52,4624469506412;0;1;0,00;0;0;0;0;6;0;
Fremd_164;Toilette Gemeinschaftshaus Lichtenrade Barnetstraße 11, 12305 Berlin;Berlin;Gemeinschaftshaus Lichtenrade Barnetstraße 11, 12305 Berlin;;12305;Deutschland;13,4055541117744;52,3943384481725;0;1;0,00;0;0;0;0;6;0;
Fremd_165;Toilette Rathaus Neue Krugallee 4,12435 Berlin;Berlin;Rathaus Neue Krugallee 4,12435 Berlin;;12435;Deutschland;13,480269350458;52,4835112715184;0;1;0,00;0;0;0;0;6;0;
Fremd_166;Toilette Friedhof Baumschulenweg Warteraum, Kiefholzstraße 221-228, 12437 Berlin;Berlin;Friedhof Baumschulenweg Warteraum, Kiefholzstraße 221-228, 12437 Berlin;;12437;Deutschland;13,49343;52,46053;0;0;0,00;0;0;0;0;6;0;
Fremd_167;Toilette Friedhof Baumschulenweg,Öffentl.;Berlin;Friedhof Baumschulenweg,Öffentl.;;12437;Deutschland;13,49379;52,46054;0;0;0,00;0;0;0;0;6;0;
Fremd_168;Toilette Bürgeramt Michael-Brückner-Str. 1, 12439 Berlin;Berlin;Bürgeramt Michael-Brückner-Str. 1, 12439 Berlin;;12439;Deutschland;13,510797028292;52,4562019343766;0;1;0,00;0;0;0;0;6;0;
Fremd_169;Toilette Mittelpunktbibliothek Michael-Brückner-Str. 9, 12439 Berlin;Berlin;Mittelpunktbibliothek Michael-Brückner-Str. 9, 12439 Berlin;;12439;Deutschland;13,5142103972727;52,4539572010694;0;0;0,00;0;0;0;0;6;0;
Fremd_17;Toilette Cuvrystraße;Berlin;Cuvrystraße;;10997;Deutschland;13,44417;52,49827;0;0;0,00;0;0;0;0;6;0;
Fremd_170;Toilette Bürgerhaus Altglienicke Ortolfstr. 182-184, 12524 Berlin;Berlin;Bürgerhaus Altglienicke Ortolfstr. 182-184, 12524 Berlin;;12524;Deutschland;13,5285371046408;52,4031933809009;0;1;0,00;0;0;0;0;6;0;
Fremd_171;Toilette Friedh. Oberschöneweide, Verlängerte Rathenaustr. 131 a, 12459 Berlin;Berlin;Friedh. Oberschöneweide, Verlängerte Rathenaustr. 131 a, 12459 Berlin;;12459;Deutschland;13,53482;52,46336;0;0;0,00;0;0;0;0;6;0;
Fremd_172;Toilette Friedhof Adlershof, Friedlander Straße 156, 12489 Berlin;Berlin;Friedhof Adlershof, Friedlander Straße 156, 12489 Berlin;;12489;Deutschland;13,54731;52,44318;0;1;0,00;0;0;0;0;6;0;
Fremd_173;Toilette Dörpfeldstr., 12849 Berlin;Berlin;Dörpfeldstr., 12849 Berlin;;12849;Deutschland;13,5481114664368;52,4379475873976;0;1;0,00;0;0;0;0;6;0;
Fremd_174;Toilette Rathaus Alt - Köpenick 21,12555 Berlin;Berlin;Rathaus Alt - Köpenick 21,12555 Berlin;;12555;Deutschland;13,5748506027751;52,4457534249883;0;1;0,00;0;0;0;0;6;0;
Fremd_175;Toilette Müggelheimer Str. 1, 12555 Berlin;Berlin;Müggelheimer Str. 1, 12555 Berlin;;12555;Deutschland;13,5749493222664;52,4440958254491;0;0;0,00;0;0;0;0;6;0;
Fremd_176;Toilette Bürgerzentrum Grünau, Wassersportallee 34, 12527 Berlin;Berlin;Bürgerzentrum Grünau, Wassersportallee 34, 12527 Berlin;;12527;Deutschland;13,5782052839105;52,4157503816374;0;1;0,00;0;0;0;0;6;0;
Fremd_177;Toilette Mittelpunktsbibliothek Alter Markt 2, 12555 Berlin;Berlin;Mittelpunktsbibliothek Alter Markt 2, 12555 Berlin;;12555;Deutschland;13,5845149097573;52,4466969723662;0;0;0,00;0;0;0;0;6;0;
Fremd_178;Toilette Friedhof Grünau, Wartebereich;Berlin;Friedhof Grünau, Wartebereich;;12527 ;Deutschland;13,59039;52,40715;0;1;0,00;0;0;0;0;6;0;
Fremd_179;Toilette Friedhof Grünau öffentlich, Rabindranath-Tagore-Straße 18-20, 12527 Berlin;Berlin;Friedhof Grünau öffentlich, Rabindranath-Tagore-Straße 18-20, 12527 Berlin;;12527;Deutschland;13,59041;52,40732;0;1;0,00;0;0;0;0;6;0;
Fremd_18;Toilette Mariannenplatz;Berlin;Mariannenplatz;;10997;Deutschland;13,42465;52,5031;0;1;0,00;0;0;0;0;6;0;
Fremd_180;Toilette Friedhof Müggelheim, Gosener Landstraße 1 / Im Jagen 127, 12559 Berlin;Berlin;Friedhof Müggelheim, Gosener Landstraße 1 / Im Jagen 127, 12559 Berlin;;12559;Deutschland;13,6750723498511;52,4066289464557;0;0;0,00;0;0;0;0;6;0;
Fremd_181;Toilette Friedhof Rahnsdorf, Fürstenwalder Allee 93, 12589 Berlin;Berlin;Friedhof Rahnsdorf, Fürstenwalder Allee 93, 12589 Berlin;;12589;Deutschland;13,69588;52,43754;0;1;0,00;0;0;0;0;6;0;
Fremd_19;Toilette Kleiner Tiergarten | Stromstraße;Berlin;Kleiner Tiergarten | Stromstraße;;10551;Deutschland;13,34312;52,52585;0;0;0,00;0;0;0;0;6;0;
Fremd_2;Toilette Ehemaliger Garnisonfriedhof | Müllerstraße ;Berlin;Ehemaliger Garnisonfriedhof | Müllerstraße ;;13347;Deutschland;13,35924;52,54892;0;0;0,00;0;0;0;0;6;0;
Fremd_3;Toilette Park am Gleisdreieck;Berlin;Park am Gleisdreieck;;10963;Deutschland;13,37306;52,49629;0;1;0,00;0;0;0;0;6;0;
Fremd_4;Toilette Park am Gleisdreieck;Berlin;Park am Gleisdreieck;;10963;Deutschland;13,3769;52,49502;0;1;0,00;0;0;0;0;6;0;
Fremd_5;Toilette Tempelhofer Feld;Berlin;Tempelhofer Feld;;12049;Deutschland;13,41755;52,47681;0;1;0,00;0;0;0;0;6;0;
Fremd_6;Toilette Tempelhofer Feld;Berlin;Tempelhofer Feld;;12049;Deutschland;13,41766;52,47019;0;1;0,00;0;0;0;0;6;0;
Fremd_7;Toilette Tempelhofer Feld;Berlin;Tempelhofer Feld;;12101;Deutschland;13,38677;52,4713;0;1;0,00;0;0;0;0;6;0;
Fremd_8;Toilette Tempelhofer Feld;Berlin;Tempelhofer Feld;;10965;Deutschland;13,40995;52,4794;0;1;0,00;0;0;0;0;6;0;
Fremd_9;Toilette Tempelhofer Feld;Berlin;Tempelhofer Feld;;10965;Deutschland;13,40423;52,4817;0;0;0,00;0;0;0;0;6;0;
